660,171208
660,57013
660,179173
660,118913
660,220314
660,120221
660,192472
660,110467
660,6246
660,240480
660,58455
660,41693
660,147526
660,71832
660,41606
660,131396
660,74621
660,199085
660,242327
660,267532
660,154358
660,110304
660,174192
660,146381
660,300859
660,23132
660,110183
660,106462
660,145734
660,22711
660,128464
660,87897
660,163549
660,143774
660,194600
660,88675
660,95894
660,122982
660,240378
660,74931
660,342323
660,116065
660,101491
660,235536
660,204660
660,180736
660,73062
660,83735
660,167344
660,198983
660,217996
660,78464
660,19394
660,213552
660,194935
660,128407

